,Coin,Timestamp,Datetime,Last/Open,High/Low,Vol-USDT-24h,Open-24h,High-24h,Low-24h,Close-Last,Vol-Ccy-24h,Vol-Num-24h
279,CVP-USDT,1679371333526,2023-03-21 12:02:13.526,-1.4383000000,4.9362000000,213712.8343656740,0.4867000000,0.5017000000,0.4781000000,0.4797000000,213712.8343656740,436863.8331510000
280,AAVE-USDC,1679371347307,2023-03-21 12:02:27.307,-1.0257000000,5.4507000000,209432.5258037194,77.0200000000,79.9000000000,75.7700000000,76.2300000000,210164.6707470000,2705.3544000000
281,MOVR-USDT,1679371348109,2023-03-21 12:02:28.109,-2.6869000000,9.6038000000,205731.8927758600,8.5600000000,9.1300000000,8.3300000000,8.3300000000,205731.8927758600,23702.1259090000
282,ENS-USDC,1679371347411,2023-03-21 12:02:27.411,-1.2866000000,6.8584000000,204146.8135013295,13.9900000000,14.4900000000,13.5600000000,13.8100000000,204860.4803810000,14601.9396000000
283,DASH-BTC,1679371321707,2023-03-21 12:02:01.707,-1.2273000000,6.9227000000,203853.1681006382,0.0020370000,0.0021160000,0.0019790000,0.0020120000,7.3011256002,3607.1986910000
284,ELON-USDT,1679371348206,2023-03-21 12:02:28.206,-0.4308000000,5.1222000000,202419.5748176026,0.0000003482,0.0000003612,0.0000003436,0.0000003467,202419.5748176026,576509081213.0000000000
285,NEAR-BTC,1679371342306,2023-03-21 12:02:22.306,-4.2360000000,5.8502000000,202373.9731369434,0.0000750700,0.0000754500,0.0000712800,0.0000718900,7.2481473300,98869.0000000000
286,ANW-USDT,1679371335407,2023-03-21 12:02:15.407,-10.1796000000,17.1558000000,201726.5916138005,0.0050100000,0.0051900000,0.0044300000,0.0045000000,201726.5916138005,42682205.6300769970
287,PNK-USDT,1679371327590,2023-03-21 12:02:07.590,0.3125000000,6.4935000000,200504.9377597521,0.0320000000,0.0328000000,0.0308000000,0.0321000000,200504.9377597521,6279809.8169809999
288,NULS-USDT,1679371327806,2023-03-21 12:02:07.806,-0.4794000000,8.6907000000,199285.8253084539,0.2712000000,0.2889000000,0.2658000000,0.2699000000,199285.8253084539,724096.9383680000
289,AZY-USDT,1679371347702,2023-03-21 12:02:27.702,-1.7804000000,9.3059000000,199210.9669144290,0.0134800000,0.0143300000,0.0131100000,0.0132400000,199210.9669144290,14871898.5010000002
290,LUNA-BTC,1679371348309,2023-03-21 12:02:28.309,-3.0888000000,5.2314000000,198447.7861854765,0.0000518000,0.0000523000,0.0000497000,0.0000502000,7.1075285487,139755.1794000000
291,RPL-USDT,1679371340604,2023-03-21 12:02:20.604,-2.8606000000,6.0516000000,198123.1121150000,41.6000000000,42.7600000000,40.3200000000,40.4100000000,198123.1121150000,4788.0374000000
292,ERN-USDT,1679371326752,2023-03-21 12:02:06.752,-1.8950000000,5.3889000000,197510.3335567510,1.8470000000,1.8970000000,1.8000000000,1.8120000000,197510.3335567510,106364.6380130000
293,APE-USDC,1679371347610,2023-03-21 12:02:27.610,0.0858000000,5.9047000000,193191.9123022261,4.0816000000,4.2741000000,4.0358000000,4.0851000000,193867.2824775700,46905.0697000000
294,LINK-ETH,1679371346907,2023-03-21 12:02:26.907,2.5126000000,6.5491000000,191360.6105457674,0.0039800000,0.0042300000,0.0039700000,0.0040800000,108.6777021200,26468.9360000000
295,PST-USDT,1679371336305,2023-03-21 12:02:16.305,0.1699000000,7.2774000000,188102.3335144114,0.0117700000,0.0125300000,0.0116800000,0.0117900000,188102.3335144114,15612755.2753550000
296,WAVES-USDC,1679371347105,2023-03-21 12:02:27.105,-1.6570000000,8.2331000000,187425.2350030197,2.2330000000,2.3400000000,2.1620000000,2.1960000000,188080.4457327000,83974.0008000000
297,YFI-USDC,1679371348206,2023-03-21 12:02:28.206,0.9040000000,5.4289000000,186765.6776367196,8518.0000000000,8972.0000000000,8510.0000000000,8595.0000000000,187418.5826520000,21.3658870000
298,API3-USDC,1679371347406,2023-03-21 12:02:27.406,-3.7948000000,6.5797000000,184323.9572981559,1.8710000000,1.8790000000,1.7630000000,1.8000000000,184968.3264225000,101646.6102000000
299,NYM-USDT,1679371348507,2023-03-21 12:02:28.507,-1.6738000000,10.3194000000,183526.4391605800,0.2569000000,0.2694000000,0.2442000000,0.2526000000,183526.4391605800,724701.6082000000
300,LUNC-USDC,1679371342807,2023-03-21 12:02:22.807,-1.1286000000,5.4224000000,182547.2099765337,0.0001275900,0.0001324000,0.0001255900,0.0001261500,183185.3678566500,1422961460.0000000000
301,LTC-ETH,1679371346707,2023-03-21 12:02:26.707,-2.5918000000,4.2411000000,181818.7025585513,0.0463000000,0.0467000000,0.0448000000,0.0451000000,103.2586525521,2249.6033790000
302,TRX-ETH,1679371347305,2023-03-21 12:02:27.305,-0.2119000000,2.4946000000,181411.1794431984,0.0000377500,0.0000378000,0.0000368800,0.0000376700,103.0272116322,2750833.4100000001
303,XCH-USDC,1679371334573,2023-03-21 12:02:14.573,-0.6004000000,4.3841000000,181374.4213464048,38.3100000000,38.8100000000,37.1800000000,38.0800000000,182008.4793320000,4766.9242000000
304,CELT-USDT,1679371348105,2023-03-21 12:02:28.105,0.4640000000,6.4516000000,181299.0145645014,0.0008620000,0.0008910000,0.0008370000,0.0008660000,181299.0145645014,209152981.5383490026
305,DOT-ETH,1679371339604,2023-03-21 12:02:19.604,-1.8684000000,4.5729000000,179237.9409472428,0.0035860000,0.0036360000,0.0034770000,0.0035190000,101.7929839339,28624.3944000000
306,OMG-BTC,1679371347307,2023-03-21 12:02:27.307,-12.8750000000,20.1729000000,178041.8719892913,0.0000800000,0.0000834000,0.0000694000,0.0000697000,6.3766782807,83045.0071000000
307,RADAR-USDT,1679371344839,2023-03-21 12:02:24.839,-2.4691000000,6.5753000000,176283.1054309200,0.0113400000,0.0116700000,0.0109500000,0.0110600000,176283.1054309200,15621046.9159999993
308,SWEAT-USDT,1679371343782,2023-03-21 12:02:23.782,-1.1745000000,5.9423000000,174868.7403681360,0.0091103000,0.0093599000,0.0088349000,0.0090033000,174868.7403681360,19197418.9800000004
309,USTC-USDC,1679371341490,2023-03-21 12:02:21.490,-2.3789000000,5.4471000000,171140.0034993521,0.0227000000,0.0232300000,0.0220300000,0.0221600000,171738.2834832000,7596420.2999999998
310,MCO-USDT,1679371345129,2023-03-21 12:02:25.129,0.8427000000,2.8169000000,171122.9843860100,3.5600000000,3.6500000000,3.5500000000,3.5900000000,171122.9843860100,47306.7709950000
311,GODS-USDT,1679371320009,2023-03-21 12:02:00.009,-2.6295000000,7.3541000000,170969.4078629512,0.2510000000,0.2613000000,0.2434000000,0.2444000000,170969.4078629512,676337.4334560001
312,CEL-USDT,1679371340523,2023-03-21 12:02:20.523,-0.3610000000,5.9341000000,169920.6612538165,0.3601000000,0.3731000000,0.3522000000,0.3588000000,169920.6612538165,469583.5681700000
313,WING-USDT,1679371341109,2023-03-21 12:02:21.109,-1.6768000000,6.7717000000,168341.3138708600,6.5600000000,6.7800000000,6.3500000000,6.4500000000,168341.3138708600,25736.4211300000
314,PST-BTC,1679371339808,2023-03-21 12:02:19.808,-2.7460000000,5.2257000000,168186.5265516630,0.0000004370,0.0000004430,0.0000004210,0.0000004250,6.0237030705,13913592.8249999993
315,QOM-USDT,1679371348408,2023-03-21 12:02:28.408,-2.3018000000,14.3454000000,166143.6122300351,0.0000000782,0.0000000821,0.0000000718,0.0000000764,166143.6122300351,2151451233357.0000000000
316,WBTC-BTC,1679371322308,2023-03-21 12:02:02.308,0.0600000000,1.0001000000,165384.3994904305,1.0005000000,1.0099000000,0.9999000000,1.0011000000,5.9233431800,5.9026000000
317,PICKLE-USDT,1679371329924,2023-03-21 12:02:09.924,-1.5206000000,7.1807000000,165277.3811590690,1.3810000000,1.4180000000,1.3230000000,1.3600000000,165277.3811590690,120307.7602210000
318,1INCH-USDC,1679371320009,2023-03-21 12:02:00.009,-1.1740000000,5.5974000000,164814.1561288914,0.5281000000,0.5471000000,0.5181000000,0.5219000000,165390.3218917200,311375.0016000000
319,DGB-USDT,1679371338008,2023-03-21 12:02:18.008,-0.6211000000,5.8947000000,164625.7745891886,0.0096600000,0.0100600000,0.0095000000,0.0096000000,164625.7745891886,16717334.5433140006
320,GOAL-USDT,1679371346104,2023-03-21 12:02:26.104,-6.0519000000,14.0424000000,162828.1285782000,0.2429000000,0.2477000000,0.2172000000,0.2282000000,162828.1285782000,704468.6610000000
321,OAS-USDC,1679371320007,2023-03-21 12:02:00.007,-1.1185000000,8.0119000000,162173.5832115806,0.0895810000,0.0917820000,0.0849740000,0.0885790000,162740.5179244500,1828101.0300000000
322,SPELL-USDT,1679371343105,2023-03-21 12:02:23.105,-3.4722000000,8.5507000000,162124.1739340980,0.0007200000,0.0007490000,0.0006900000,0.0006950000,162124.1739340980,226294711.9912630022
323,UTK-USDT,1679371320007,2023-03-21 12:02:00.007,-0.4171000000,6.7653000000,159422.3099269264,0.0959000000,0.1010000000,0.0946000000,0.0955000000,159422.3099269264,1628701.9605230000
324,BTM-USDT,1679371346110,2023-03-21 12:02:26.110,2.5780000000,5.6044000000,157585.4139310558,0.0221100000,0.0228000000,0.0215900000,0.0226800000,157585.4139310558,7058236.2899730001
325,LOON-USDT,1679371341106,2023-03-21 12:02:21.106,-6.7331000000,10.7759000000,153412.6918131414,0.0025100000,0.0025700000,0.0023200000,0.0023410000,153412.6918131414,62265000.8053599969
326,LET-USDT,1679371330708,2023-03-21 12:02:10.708,-1.5370000000,3.5538000000,150273.0992568027,0.0010410000,0.0010490000,0.0010130000,0.0010250000,150273.0992568027,145662596.7258000076
327,XEM-USDT,1679371339708,2023-03-21 12:02:19.708,-3.0303000000,8.1365000000,148678.9092712171,0.0396000000,0.0412000000,0.0381000000,0.0384000000,148678.9092712171,3759031.4784309999
328,LINK-BTC,1679371347105,2023-03-21 12:02:27.105,0.3922000000,6.7194000000,147593.1449784172,0.0002550000,0.0002700000,0.0002530000,0.0002560000,5.2861385440,20455.1060000000
329,POLYDOGE-USDT,1679371320013,2023-03-21 12:02:00.013,-3.1936000000,10.3743000000,146610.8148740993,0.0000000100,0.0000000103,0.0000000093,0.0000000097,146610.8148740993,14915150302954.0000000000
330,RPL-USDC,1679371343775,2023-03-21 12:02:23.775,-3.2258000000,6.2330000000,144480.0073801485,41.8500000000,42.9500000000,40.4300000000,40.5000000000,144985.0879850000,3497.8472000000
331,WNCG-USDT,1679371345869,2023-03-21 12:02:25.869,-2.5048000000,7.9001000000,144039.3242147042,0.1557000000,0.1598000000,0.1481000000,0.1518000000,144039.3242147042,943440.9128050000
332,IOST-BTC,1679371347309,2023-03-21 12:02:27.309,-5.6790000000,6.5617000000,142008.3929819450,0.0000004050,0.0000004060,0.0000003810,0.0000003820,5.0861172436,13022660.9900000002
333,ROAD-USDT,1679371343105,2023-03-21 12:02:23.105,-1.5738000000,9.2269000000,141055.6803391973,0.0008260000,0.0008760000,0.0008020000,0.0008130000,141055.6803391973,168850295.9432379901
334,XLM-USDC,1679371347610,2023-03-21 12:02:27.610,1.2040000000,3.8074000000,140789.2384590280,0.0872100000,0.0897000000,0.0864100000,0.0882600000,141281.4166849770,1604743.6209000000
335,XEM-BTC,1679371347009,2023-03-21 12:02:27.009,-4.7945000000,6.5217000000,140680.5890281082,0.0000014600,0.0000014700,0.0000013800,0.0000013900,5.0385611348,3547497.2540000002
336,MANA-BTC,1679371320408,2023-03-21 12:02:00.408,-3.1598000000,6.3790000000,140204.6813152395,0.0000224700,0.0000226800,0.0000213200,0.0000217600,5.0215162097,228627.5000000000
337,FAIR-USDT,1679371345006,2023-03-21 12:02:25.006,-1.3963000000,12.5786000000,138229.1649388948,0.0015040000,0.0016110000,0.0014310000,0.0014830000,138229.1649388948,92583204.1815200001
338,UNI-BTC,1679371348207,2023-03-21 12:02:28.207,-3.9190000000,4.9617000000,137710.7571480595,0.0002322000,0.0002327000,0.0002217000,0.0002231000,4.9321947939,21705.1656200000
339,LING-USDT,1679371348009,2023-03-21 12:02:28.009,-6.0629000000,8.1926000000,136836.8722527900,0.0039090000,0.0039090000,0.0036130000,0.0036720000,136836.8722527900,35752608.1599999964
340,WAXP-USDT,1679371348206,2023-03-21 12:02:28.206,-0.7072000000,8.4165000000,134862.9737513120,0.0707000000,0.0760000000,0.0701000000,0.0702000000,134862.9737513120,1838556.2282900000
341,LEASH-USDT,1679371348069,2023-03-21 12:02:28.069,-7.7672000000,10.4000000000,133463.4225499000,441.6000000000,441.6000000000,400.0000000000,407.3000000000,133463.4225499000,316.4555660000
342,BAL-USDT,1679371347107,2023-03-21 12:02:27.107,0.2297000000,4.8400000000,132632.3338667600,6.5300000000,6.7800000000,6.4670000000,6.5450000000,132632.3338667600,20070.1978740000
343,XMR-ETH,1679371347407,2023-03-21 12:02:27.407,1.1294000000,3.7362000000,132540.2175626781,0.0867700000,0.0885700000,0.0853800000,0.0877500000,75.2723679242,866.9901400000
344,BCD-USDT,1679371320011,2023-03-21 12:02:00.011,-2.6147000000,10.2536000000,132393.1843616607,0.1874000000,0.2000000000,0.1814000000,0.1825000000,132393.1843616607,693617.2705470000
345,KSM-USDC,1679371347305,2023-03-21 12:02:27.305,-3.7120000000,9.4731000000,130225.6973088870,35.5600000000,36.9800000000,33.7800000000,34.2400000000,130680.9469670000,3697.9283000000
346,CVX-USDT,1679371347309,2023-03-21 12:02:27.309,-1.4545000000,6.3315000000,129872.4087445300,5.5000000000,5.7100000000,5.3700000000,5.4200000000,129872.4087445300,23408.6400750000
347,OKT-ETH,1679371320008,2023-03-21 12:02:00.008,-2.1245000000,5.8372000000,129366.1194992082,0.0136500000,0.0137800000,0.0130200000,0.0133600000,73.4697310970,5459.0905000000
348,AKITA-USDT,1679371344810,2023-03-21 12:02:24.810,-4.3990000000,8.4298000000,129183.9705696014,0.0000002296,0.0000002341,0.0000002159,0.0000002195,129183.9705696014,571629432738.0000000000
349,HBAR-USDC,1679371347406,2023-03-21 12:02:27.406,-0.3231000000,5.0571000000,129178.1115706901,0.0619000000,0.0644000000,0.0613000000,0.0617000000,129629.6990249600,2071748.2805000001
350,ZIL-USDC,1679371346305,2023-03-21 12:02:26.305,-2.5650000000,7.2236000000,128661.4589727762,0.0284600000,0.0293900000,0.0274100000,0.0277300000,129111.2402864500,4541317.5456999997
351,EOS-USDC,1679371347406,2023-03-21 12:02:27.406,4.2457000000,9.4132000000,128235.5849939991,1.1282000000,1.2344000000,1.1282000000,1.1761000000,128683.8775156200,107563.6292000000
352,VELODROME-USDC,1679371341939,2023-03-21 12:02:21.939,1.1728000000,9.7113000000,127491.4686961898,0.1620000000,0.1672000000,0.1524000000,0.1639000000,127937.1598979700,797724.7915000001
353,CSPR-BTC,1679371347311,2023-03-21 12:02:27.311,-1.1355000000,4.9805000000,127224.0321750834,0.0000013210,0.0000013490,0.0000012850,0.0000013060,4.5566063404,3483598.1800000002
354,JFI-USDT,1679371344610,2023-03-21 12:02:24.610,-0.3272000000,5.2809000000,126855.8793038200,36.6700000000,37.4800000000,35.6000000000,36.5500000000,126855.8793038200,3480.7138890000
355,TAI-USDT,1679371346806,2023-03-21 12:02:26.806,-2.5269000000,2.9865000000,126446.5867157504,0.2137000000,0.2138000000,0.2076000000,0.2083000000,126446.5867157504,600152.1932280000
356,DEVT-USDT,1679371339047,2023-03-21 12:02:19.047,0.1086000000,5.4324000000,126413.9510644828,0.0092100000,0.0095100000,0.0090200000,0.0092200000,126413.9510644828,13701597.1263730004
357,GLM-USDT,1679371348206,2023-03-21 12:02:28.206,-2.9659000000,7.9851000000,126164.6742294545,0.2495000000,0.2610000000,0.2417000000,0.2421000000,126164.6742294545,499820.2210590000
358,HYC-USDT,1679371345744,2023-03-21 12:02:25.744,-0.4569000000,12.5287000000,123358.6595790000,0.0001751000,0.0001958000,0.0001740000,0.0001743000,123358.6595790000,669801960.0000000000
359,MKR-BTC,1679371348209,2023-03-21 12:02:28.209,-4.7431000000,6.6946000000,123216.8133451591,0.0253000000,0.0255000000,0.0239000000,0.0241000000,4.4130853529,181.9230380000
360,KONO-USDT,1679371343010,2023-03-21 12:02:23.010,0.7605000000,15.2672000000,121898.6381801404,0.0263000000,0.0302000000,0.0262000000,0.0265000000,121898.6381801404,4333707.8967570001
361,CSPR-USDC,1679371348508,2023-03-21 12:02:28.508,1.0830000000,4.6304000000,121725.6246409545,0.0360100000,0.0375100000,0.0358500000,0.0364000000,122151.1593099680,3340743.3130999999
362,BSV-USDC,1679371347011,2023-03-21 12:02:27.011,-0.3591000000,3.5774000000,121220.6350633991,36.2000000000,37.0600000000,35.7800000000,36.0700000000,121644.4043640000,3345.7015000000
363,ZKS-USDT,1679371348009,2023-03-21 12:02:28.009,-0.5961000000,4.8048000000,120349.5176407941,0.0671000000,0.0698000000,0.0666000000,0.0667000000,120349.5176407941,1777582.5742200001
364,JST-USDC,1679371334006,2023-03-21 12:02:14.006,-0.5876000000,4.1932000000,120029.5231059397,0.0272300000,0.0278300000,0.0267100000,0.0270700000,120449.1284563940,4432812.1460999995
365,TRB-USDC,1679371348509,2023-03-21 12:02:28.509,-4.8161000000,12.0028000000,118803.0885123716,14.9500000000,15.7700000000,14.0800000000,14.2300000000,119218.4064300000,7932.7137000000
366,SNT-USDT,1679371343410,2023-03-21 12:02:23.410,-2.7818000000,5.8333000000,116271.9783717795,0.0273200000,0.0279400000,0.0264000000,0.0265600000,116271.9783717795,4271476.3740590001
367,SUSHI-USDC,1679371320011,2023-03-21 12:02:00.011,-2.1703000000,7.7391000000,116088.7289398966,1.1980000000,1.2390000000,1.1500000000,1.1720000000,116494.5578604000,97421.5421000000
368,ATOM-ETH,1679371348010,2023-03-21 12:02:28.010,-2.1573000000,3.9454000000,115092.3744021022,0.0068140000,0.0068500000,0.0065900000,0.0066670000,65.3633720434,9727.7462000000
369,XRP-ETH,1679371336905,2023-03-21 12:02:16.905,0.0000000000,2.8169000000,113719.0089411623,0.0002180000,0.0002190000,0.0002130000,0.0002180000,64.5834090090,299082.8820000000
370,CHZ-BTC,1679371325909,2023-03-21 12:02:05.909,-2.1198000000,3.7996000000,112728.4629543909,0.0000043400,0.0000043710,0.0000042110,0.0000042480,4.0374386840,940347.0000000000
371,ARG-USDT,1679371344595,2023-03-21 12:02:24.595,0.0084000000,10.1473000000,111666.0632579700,1.1891000000,1.2342000000,1.1205000000,1.1892000000,111666.0632579700,93876.0581000000
372,LRC-BTC,1679371347306,2023-03-21 12:02:27.306,-5.1499000000,10.9827000000,108969.6045276066,0.0000130100,0.0000134400,0.0000121100,0.0000123400,3.9028128759,303340.4680000000
373,ETHW-USDC,1679371343595,2023-03-21 12:02:23.595,-0.7452000000,4.9985000000,108466.8604068316,3.3550000000,3.4660000000,3.3010000000,3.3300000000,108846.0444092000,32170.9080000000
374,AAVE-BTC,1679371337809,2023-03-21 12:02:17.809,-3.1527000000,4.1498000000,108082.3511160065,0.0028230000,0.0028360000,0.0027230000,0.0027340000,3.8710353536,1392.6923000000
375,OKT-BTC,1679371347901,2023-03-21 12:02:27.901,-4.0046000000,6.0533000000,107724.0654428085,0.0008740000,0.0008760000,0.0008260000,0.0008390000,3.8582031336,4533.9844000000
376,GALA-USDC,1679371348206,2023-03-21 12:02:28.206,-3.3499000000,12.3810000000,107722.7048197028,0.0441800000,0.0472000000,0.0420000000,0.0427000000,108099.2873648810,2387948.8478000001
377,FRONT-USDT,1679371345809,2023-03-21 12:02:25.809,-7.2669000000,11.1208000000,103471.1349880640,0.2477000000,0.2548000000,0.2293000000,0.2297000000,103471.1349880640,428836.2669620000
378,SWRV-USDT,1679371348435,2023-03-21 12:02:28.435,6.0458000000,12.5000000000,103045.2029126499,0.1224000000,0.1350000000,0.1200000000,0.1298000000,103045.2029126499,803937.9122690000
379,YFI-ETH,1679371348206,2023-03-21 12:02:28.206,0.6135000000,4.7521000000,102879.3104341273,4.8900000000,5.0700000000,4.8400000000,4.9200000000,58.4273170000,11.8148000000
380,NULS-ETH,1679371348508,2023-03-21 12:02:28.508,-1.2821000000,8.6667000000,102157.5233593605,0.0001560000,0.0001630000,0.0001500000,0.0001540000,58.0173989898,369162.6626000000
381,ORB-USDT,1679371348105,2023-03-21 12:02:28.105,-6.1783000000,9.6558000000,102050.1237189944,0.1133000000,0.1147000000,0.1046000000,0.1063000000,102050.1237189944,921858.2971360000
382,LEO-USDT,1679371346010,2023-03-21 12:02:26.010,0.2083000000,1.6746000000,101859.5661975080,3.3610000000,3.4000000000,3.3440000000,3.3680000000,101859.5661975080,30237.5021900000
383,OMI-USDT,1679371341652,2023-03-21 12:02:21.652,-1.8583000000,4.8251000000,100887.6712701170,0.0008610000,0.0008690000,0.0008290000,0.0008450000,100887.6712701170,118496746.6630000025
384,ZEC-BTC,1679371348409,2023-03-21 12:02:28.409,-5.2352000000,8.0816000000,100458.3575344089,0.0013180000,0.0013240000,0.0012250000,0.0012490000,3.5979773716,2834.1991360000
385,USTC-BTC,1679371347308,2023-03-21 12:02:27.308,-4.6819000000,6.9708000000,98957.6869294115,0.0000008330,0.0000008440,0.0000007890,0.0000007940,3.5442299382,4386093.2199999997
386,FLOW-BTC,1679371347806,2023-03-21 12:02:27.806,5.2356000000,14.6006000000,98151.7311918243,0.0000382000,0.0000416000,0.0000363000,0.0000402000,3.5153641417,90868.6355000000
387,IGU-USDT,1679371340207,2023-03-21 12:02:20.207,-4.3705000000,7.9500000000,96901.9509514350,0.0862600000,0.0863600000,0.0800000000,0.0824900000,96901.9509514350,1162134.9497000000
388,ALPHA-USDT,1679371347505,2023-03-21 12:02:27.505,-3.2947000000,10.1113000000,92892.4193781996,0.1123000000,0.1187000000,0.1078000000,0.1086000000,92892.4193781996,828273.1068430000
389,PERP-USDC,1679371348107,2023-03-21 12:02:28.107,-3.8239000000,11.3161000000,91756.6013275175,0.8630000000,0.9050000000,0.8130000000,0.8300000000,92077.3687509000,106585.6617000000
390,WBTC-ETH,1679371346619,2023-03-21 12:02:26.619,1.9834000000,3.0809000000,91375.1656116071,15.6300000000,16.0600000000,15.5800000000,15.9400000000,51.8938720000,3.2753000000
391,CQT-USDT,1679371348506,2023-03-21 12:02:28.506,3.6577000000,9.7959000000,91005.2179674592,0.1531000000,0.1614000000,0.1470000000,0.1587000000,91005.2179674592,593745.5511040000
392,LOOKS-USDC,1679371334392,2023-03-21 12:02:14.392,-5.2632000000,11.0664000000,90652.5183463244,0.1596000000,0.1656000000,0.1491000000,0.1512000000,90969.4260599100,568182.2402999999
393,XLM-BTC,1679371343709,2023-03-21 12:02:23.709,-0.6270000000,3.2258000000,89373.4451758607,0.0000031900,0.0000032000,0.0000031000,0.0000031700,3.2009644718,1016520.1650000000
394,WNXM-USDT,1679371321010,2023-03-21 12:02:01.010,2.7966000000,9.4431000000,87394.3732869100,25.0300000000,27.1200000000,24.7800000000,25.7300000000,87394.3732869100,3355.3085870000
395,PSTAKE-USDT,1679371335508,2023-03-21 12:02:15.508,-3.6199000000,9.7087000000,86905.9313159526,0.0884000000,0.0904000000,0.0824000000,0.0852000000,86905.9313159526,1013855.2861140000
396,SRM-BTC,1679371347305,2023-03-21 12:02:27.305,-5.4507000000,8.0089000000,86064.6517886342,0.0000095400,0.0000097100,0.0000089900,0.0000090200,3.0824580177,331834.7931000000
397,BCH-BTC,1679371328709,2023-03-21 12:02:08.709,-3.0738000000,4.4968000000,85870.0317985147,0.0048800000,0.0048800000,0.0046700000,0.0047300000,3.0754875840,645.0811000000
398,ETHW-BTC,1679371347407,2023-03-21 12:02:27.407,-3.0032000000,5.2453000000,85386.6215115242,0.0001232000,0.0001244000,0.0001182000,0.0001195000,3.0581739496,25265.2555000000
399,AUCTION-USDT,1679371343710,2023-03-21 12:02:23.710,-3.2479000000,6.2278000000,84467.4087825400,5.8500000000,5.9700000000,5.6200000000,5.6600000000,84467.4087825400,14600.7609240000
400,FIL-USDC,1679371347309,2023-03-21 12:02:27.309,-2.4000000000,10.2492000000,83905.1232222323,6.0000000000,6.2820000000,5.6980000000,5.8560000000,84198.4430465850,13942.9017090000
401,RAY-USDT,1679371338407,2023-03-21 12:02:18.407,0.7782000000,3.5156000000,83887.0003878170,0.2570000000,0.2650000000,0.2560000000,0.2590000000,83887.0003878170,320452.2910990000
402,CTC-USDT,1679371348505,2023-03-21 12:02:28.505,-3.6554000000,6.8493000000,83585.5332802670,0.3830000000,0.3900000000,0.3650000000,0.3690000000,83585.5332802670,221088.5077420000
403,XNO-USDT,1679371348305,2023-03-21 12:02:28.305,-0.2304000000,6.7059000000,82363.5388426000,0.8680000000,0.9070000000,0.8500000000,0.8660000000,82363.5388426000,94210.7998000000
404,KLAY-USDC,1679371348009,2023-03-21 12:02:28.009,-1.6774000000,5.4521000000,82058.6905549133,0.2325000000,0.2379000000,0.2256000000,0.2286000000,82345.5555254400,355426.5611000000
405,DOSE-USDT,1679371346906,2023-03-21 12:02:26.906,-5.9843000000,13.7521000000,82002.5897079116,0.0063500000,0.0067000000,0.0058900000,0.0059700000,82002.5897079116,13116276.0059920009
406,KCASH-USDT,1679371341010,2023-03-21 12:02:21.010,0.4933000000,10.4317000000,81347.8069054984,0.0014190000,0.0015350000,0.0013900000,0.0014260000,81347.8069054984,57005700.7555970028
407,METIS-USDT,1679371348206,2023-03-21 12:02:28.206,-0.5925000000,4.5678000000,80435.8900172500,28.6900000000,29.7600000000,28.4600000000,28.5200000000,80435.8900172500,2771.7233820000
408,POLS-USDT,1679371346906,2023-03-21 12:02:26.906,-4.5553000000,10.0000000000,78997.7301232590,0.4610000000,0.4840000000,0.4400000000,0.4400000000,78997.7301232590,170940.6181050000
409,CRV-ETH,1679371347006,2023-03-21 12:02:27.006,-0.8929000000,4.0073000000,78504.5482899476,0.0005600000,0.0005710000,0.0005490000,0.0005550000,44.5843786231,80093.9474000000
410,SAITAMA-USDT,1679371347505,2023-03-21 12:02:27.505,2.9040000000,4.3580000000,78127.5551426800,0.0021350000,0.0022270000,0.0021340000,0.0021970000,78127.5551426800,36115041.3299999982
